Date,Day,Product,Category,Warehouse,Supplier,Promotion,Units_Sold,Current_Stock,Unit_Price,Cost_Price,Lead_Time_Days
2025-11-03,Monday,Mouse,Accessories,Mumbai,Smart Distribution,False,123,39,800,500,2
2025-11-03,Monday,Monitor,Electronics,Hyderabad,TechSource Pvt Ltd,False,26,69,12000,9000,5
2025-11-03,Monday,Printer,Office,Bengaluru,Rapid Logistics,True,2,272,18000,14500,8
2025-11-03,Monday,Headphones,Accessories,Mumbai,TechSource Pvt Ltd,False,81,258,3000,2200,4
2025-11-03,Monday,Router,Networking,Chennai,Prime Supply Co,False,27,272,4500,3200,4
2025-11-03,Monday,Webcam,Accessories,Hyderabad,Global Electronics,False,33,862,2500,1800,3
2025-11-04,Tuesday,Laptop,Electronics,Mumbai,Smart Distribution,True,35,215,65000,52000,7
2025-11-04,Tuesday,Smartphone,Electronics,Hyderabad,Prime Supply Co,False,73,301,35000,28000,5
2025-11-04,Tuesday,Tablet,Electronics,Chennai,Prime Supply Co,False,25,207,25000,20000,6
2025-11-04,Tuesday,Keyboard,Accessories,Bengaluru,Smart Distribution,False,28,256,1500,1000,3
2025-11-04,Tuesday,Mouse,Accessories,Mumbai,Smart Distribution,False,83,296,800,500,2
2025-11-04,Tuesday,Monitor,Electronics,Chennai,TechSource Pvt Ltd,False,31,212,12000,9000,5
2025-11-04,Tuesday,Printer,Office,Mumbai,TechSource Pvt Ltd,False,5,324,18000,14500,8
2025-11-04,Tuesday,Headphones,Accessories,Chennai,Smart Distribution,False,67,667,3000,2200,4
2025-11-04,Tuesday,Router,Networking,Hyderabad,TechSource Pvt Ltd,False,35,281,4500,3200,4
2025-11-04,Tuesday,Webcam,Accessories,Mumbai,Prime Supply Co,True,55,82,2500,1800,3
2025-11-05,Wednesday,Laptop,Electronics,Chennai,Smart Distribution,False,24,204,65000,52000,7
2025-11-05,Wednesday,Smartphone,Electronics,Bengaluru,Smart Distribution,False,66,102,35000,28000,5
2025-11-05,Wednesday,Tablet,Electronics,Delhi,Prime Supply Co,False,16,194,25000,20000,6
2025-11-05,Wednesday,Keyboard,Accessories,Hyderabad,Smart Distribution,False,71,261,1500,1000,3
2025-11-05,Wednesday,Mouse,Accessories,Delhi,Rapid Logistics,True,108,680,800,500,2
2025-11-05,Wednesday,Monitor,Electronics,Chennai,Prime Supply Co,False,15,175,12000,9000,5
2025-11-05,Wednesday,Printer,Office,Hyderabad,Smart Distribution,False,10,302,18000,14500,8
2025-11-05,Wednesday,Headphones,Accessories,Mumbai,Global Electronics,False,56,333,3000,2200,4
2025-11-05,Wednesday,Router,Networking,Mumbai,TechSource Pvt Ltd,False,24,337,4500,3200,4
2025-11-05,Wednesday,Webcam,Accessories,Bengaluru,Rapid Logistics,False,24,287,2500,1800,3
2025-11-06,Thursday,Laptop,Electronics,Mumbai,TechSource Pvt Ltd,False,28,296,65000,52000,7
2025-11-06,Thursday,Smartphone,Electronics,Chennai,Prime Supply Co,False,30,215,35000,28000,5
2025-11-06,Thursday,Tablet,Electronics,Bengaluru,Global Electronics,False,29,269,25000,20000,6
2025-11-06,Thursday,Keyboard,Accessories,Bengaluru,Rapid Logistics,False,66,292,1500,1000,3
2025-11-06,Thursday,Mouse,Accessories,Chennai,Global Electronics,False,65,341,800,500,2
2025-11-06,Thursday,Monitor,Electronics,Delhi,Smart Distribution,False,27,224,12000,9000,5
2025-11-06,Thursday,Printer,Office,Mumbai,TechSource Pvt Ltd,False,16,242,18000,14500,8
2025-11-06,Thursday,Headphones,Accessories,Chennai,Rapid Logistics,False,92,250,3000,2200,4
2025-11-06,Thursday,Router,Networking,Hyderabad,Prime Supply Co,False,19,897,4500,3200,4
2025-11-06,Thursday,Webcam,Accessories,Delhi,Rapid Logistics,False,29,64,2500,1800,3
2025-11-07,Friday,Laptop,Electronics,Mumbai,Rapid Logistics,False,30,193,65000,52000,7
2025-11-07,Friday,Smartphone,Electronics,Mumbai,Rapid Logistics,True,76,324,35000,28000,5
2025-11-07,Friday,Tablet,Electronics,Hyderabad,Rapid Logistics,True,19,315,25000,20000,6
2025-11-07,Friday,Keyboard,Accessories,Chennai,TechSource Pvt Ltd,False,70,239,1500,1000,3
2025-11-07,Friday,Mouse,Accessories,Bengaluru,TechSource Pvt Ltd,False,67,197,800,500,2
2025-11-07,Friday,Monitor,Electronics,Bengaluru,Smart Distribution,False,16,325,12000,9000,5
2025-11-07,Friday,Printer,Office,Hyderabad,Prime Supply Co,False,19,246,18000,14500,8
2025-11-07,Friday,Headphones,Accessories,Hyderabad,Rapid Logistics,False,78,64,3000,2200,4
2025-11-07,Friday,Router,Networking,Delhi,Rapid Logistics,False,22,27,4500,3200,4
2025-11-07,Friday,Webcam,Accessories,Mumbai,TechSource Pvt Ltd,False,26,266,2500,1800,3
2025-11-08,Saturday,Laptop,Electronics,Delhi,Global Electronics,False,13,266,65000,52000,7
2025-11-08,Saturday,Smartphone,Electronics,Hyderabad,TechSource Pvt Ltd,True,65,276,35000,28000,5
2025-11-08,Saturday,Tablet,Electronics,Bengaluru,Rapid Logistics,False,35,164,25000,20000,6
2025-11-08,Saturday,Keyboard,Accessories,Chennai,Rapid Logistics,False,45,299,1500,1000,3
2025-11-08,Saturday,Mouse,Accessories,Hyderabad,Smart Distribution,False,144,210,800,500,2
2025-11-08,Saturday,Monitor,Electronics,Hyderabad,Smart Distribution,True,41,274,12000,9000,5
2025-11-08,Saturday,Printer,Office,Mumbai,Prime Supply Co,False,18,204,18000,14500,8
2025-11-08,Saturday,Headphones,Accessories,Chennai,Prime Supply Co,False,80,210,3000,2200,4
2025-11-08,Saturday,Router,Networking,Delhi,TechSource Pvt Ltd,False,34,183,4500,3200,4
2025-11-08,Saturday,Webcam,Accessories,Bengaluru,Smart Distribution,False,28,81,2500,1800,3
2025-11-09,Sunday,Laptop,Electronics,Mumbai,Rapid Logistics,True,20,91,65000,52000,7
2025-11-09,Sunday,Smartphone,Electronics,Bengaluru,Prime Supply Co,False,59,735,35000,28000,5
2025-11-09,Sunday,Tablet,Electronics,Mumbai,TechSource Pvt Ltd,False,56,273,25000,20000,6
2025-11-09,Sunday,Keyboard,Accessories,Chennai,TechSource Pvt Ltd,False,75,282,1500,1000,3
2025-11-09,Sunday,Mouse,Accessories,Hyderabad,Smart Distribution,False,118,283,800,500,2
2025-11-09,Sunday,Monitor,Electronics,Delhi,Global Electronics,False,29,303,12000,9000,5
2025-11-09,Sunday,Printer,Office,Chennai,Global Electronics,False,1,152,18000,14500,8
2025-11-09,Sunday,Headphones,Accessories,Bengaluru,Smart Distribution,False,111,543,3000,2200,4
2025-11-09,Sunday,Router,Networking,Hyderabad,Prime Supply Co,False,28,201,4500,3200,4
2025-11-09,Sunday,Webcam,Accessories,Bengaluru,Global Electronics,False,36,113,2500,1800,3
2025-11-10,Monday,Laptop,Electronics,Chennai,Rapid Logistics,False,6,264,65000,52000,7
2025-11-10,Monday,Smartphone,Electronics,Bengaluru,TechSource Pvt Ltd,False,68,38,35000,28000,5
2025-11-10,Monday,Tablet,Electronics,Chennai,TechSource Pvt Ltd,False,26,198,25000,20000,6
2025-11-10,Monday,Keyboard,Accessories,Chennai,TechSource Pvt Ltd,False,38,327,1500,1000,3
2025-11-10,Monday,Mouse,Accessories,Mumbai,Global Electronics,False,93,282,800,500,2
2025-11-10,Monday,Monitor,Electronics,Hyderabad,Rapid Logistics,False,29,312,12000,9000,5
2025-11-10,Monday,Printer,Office,Chennai,Global Electronics,False,7,695,18000,14500,8
2025-11-10,Monday,Headphones,Accessories,Bengaluru,TechSource Pvt Ltd,False,44,41,3000,2200,4
2025-11-10,Monday,Router,Networking,Delhi,Prime Supply Co,True,50,322,4500,3200,4
2025-11-10,Monday,Webcam,Accessories,Mumbai,Smart Distribution,False,46,179,2500,1800,3
2025-11-11,Tuesday,Laptop,Electronics,Chennai,Global Electronics,False,36,192,65000,52000,7
2025-11-11,Tuesday,Smartphone,Electronics,Chennai,TechSource Pvt Ltd,False,64,161,35000,28000,5
2025-11-11,Tuesday,Tablet,Electronics,Chennai,TechSource Pvt Ltd,False,41,71,25000,20000,6
2025-11-11,Tuesday,Keyboard,Accessories,Mumbai,Prime Supply Co,False,41,238,1500,1000,3
2025-11-11,Tuesday,Mouse,Accessories,Bengaluru,Prime Supply Co,False,111,209,800,500,2
2025-11-11,Tuesday,Monitor,Electronics,Bengaluru,Rapid Logistics,True,40,195,12000,9000,5
2025-11-11,Tuesday,Printer,Office,Hyderabad,Prime Supply Co,False,11,222,18000,14500,8
2025-11-11,Tuesday,Headphones,Accessories,Chennai,Prime Supply Co,False,76,27,3000,2200,4
2025-11-11,Tuesday,Router,Networking,Hyderabad,Smart Distribution,False,41,176,4500,3200,4
2025-11-11,Tuesday,Webcam,Accessories,Bengaluru,Global Electronics,False,46,94,2500,1800,3
2025-11-12,Wednesday,Laptop,Electronics,Hyderabad,Prime Supply Co,False,26,188,65000,52000,7
2025-11-12,Wednesday,Smartphone,Electronics,Hyderabad,Rapid Logistics,False,44,323,35000,28000,5
2025-11-12,Wednesday,Tablet,Electronics,Bengaluru,TechSource Pvt Ltd,True,27,231,25000,20000,6
2025-11-12,Wednesday,Keyboard,Accessories,Delhi,TechSource Pvt Ltd,False,65,180,1500,1000,3
2025-11-12,Wednesday,Mouse,Accessories,Hyderabad,Smart Distribution,False,117,697,800,500,2
2025-11-12,Wednesday,Monitor,Electronics,Bengaluru,Rapid Logistics,False,29,303,12000,9000,5
2025-11-12,Wednesday,Printer,Office,Chennai,Global Electronics,False,16,201,18000,14500,8
2025-11-12,Wednesday,Headphones,Accessories,Bengaluru,Rapid Logistics,False,39,330,3000,2200,4
2025-11-12,Wednesday,Router,Networking,Mumbai,Prime Supply Co,False,44,310,4500,3200,4
2025-11-12,Wednesday,Webcam,Accessories,Hyderabad,TechSource Pvt Ltd,True,47,112,2500,1800,3
2025-11-13,Thursday,Laptop,Electronics,Mumbai,Prime Supply Co,False,10,185,65000,52000,7
2025-11-13,Thursday,Smartphone,Electronics,Chennai,Rapid Logistics,False,70,175,35000,28000,5
2025-11-13,Thursday,Tablet,Electronics,Hyderabad,Global Electronics,False,13,288,25000,20000,6
2025-11-13,Thursday,Keyboard,Accessories,Hyderabad,Rapid Logistics,False,78,266,1500,1000,3
2025-11-13,Thursday,Mouse,Accessories,Bengaluru,Prime Supply Co,False,75,281,800,500,2
2025-11-13,Thursday,Monitor,Electronics,Hyderabad,Global Electronics,False,17,80,12000,9000,5
2025-11-13,Thursday,Printer,Office,Mumbai,Smart Distribution,True,3,291,18000,14500,8
2025-11-13,Thursday,Headphones,Accessories,Delhi,Prime Supply Co,False,42,347,3000,2200,4
2025-11-13,Thursday,Router,Networking,Bengaluru,TechSource Pvt Ltd,True,57,857,4500,3200,4
2025-11-13,Thursday,Webcam,Accessories,Chennai,Rapid Logistics,True,40,278,2500,1800,3
2025-11-14,Friday,Laptop,Electronics,Chennai,Prime Supply Co,False,22,69,65000,52000,7
2025-11-14,Friday,Smartphone,Electronics,Mumbai,Global Electronics,False,71,253,35000,28000,5
2025-11-14,Friday,Tablet,Electronics,Mumbai,Prime Supply Co,False,36,76,25000,20000,6
2025-11-14,Friday,Keyboard,Accessories,Chennai,Rapid Logistics,False,71,210,1500,1000,3
2025-11-14,Friday,Mouse,Accessories,Bengaluru,TechSource Pvt Ltd,False,79,294,800,500,2
2025-11-14,Friday,Monitor,Electronics,Bengaluru,Rapid Logistics,False,19,185,12000,9000,5
2025-11-14,Friday,Printer,Office,Delhi,Prime Supply Co,False,15,114,18000,14500,8
2025-11-14,Friday,Headphones,Accessories,Delhi,TechSource Pvt Ltd,False,35,225,3000,2200,4
2025-11-14,Friday,Router,Networking,Chennai,TechSource Pvt Ltd,False,49,848,4500,3200,4
2025-11-14,Friday,Webcam,Accessories,Bengaluru,Smart Distribution,False,43,312,2500,1800,3
2025-11-15,Saturday,Laptop,Electronics,Mumbai,Rapid Logistics,False,35,324,65000,52000,7
2025-11-15,Saturday,Smartphone,Electronics,Delhi,Smart Distribution,False,58,298,35000,28000,5
2025-11-15,Saturday,Tablet,Electronics,Chennai,Prime Supply Co,False,39,98,25000,20000,6
2025-11-15,Saturday,Keyboard,Accessories,Chennai,TechSource Pvt Ltd,False,37,279,1500,1000,3
2025-11-15,Saturday,Mouse,Accessories,Chennai,Global Electronics,False,91,246,800,500,2
2025-11-15,Saturday,Monitor,Electronics,Bengaluru,Prime Supply Co,True,17,341,12000,9000,5
2025-11-15,Saturday,Printer,Office,Bengaluru,Smart Distribution,False,6,98,18000,14500,8
2025-11-15,Saturday,Headphones,Accessories,Chennai,Prime Supply Co,False,65,876,3000,2200,4
2025-11-15,Saturday,Router,Networking,Delhi,Prime Supply Co,False,30,237,4500,3200,4
2025-11-15,Saturday,Webcam,Accessories,Bengaluru,Smart Distribution,False,49,181,2500,1800,3
2025-11-16,Sunday,Laptop,Electronics,Delhi,Rapid Logistics,True,31,329,65000,52000,7
2025-11-16,Sunday,Smartphone,Electronics,Mumbai,Rapid Logistics,False,70,207,35000,28000,5
2025-11-16,Sunday,Tablet,Electronics,Bengaluru,TechSource Pvt Ltd,False,29,201,25000,20000,6
2025-11-16,Sunday,Keyboard,Accessories,Mumbai,Rapid Logistics,False,86,198,1500,1000,3
2025-11-16,Sunday,Mouse,Accessories,Chennai,Smart Distribution,True,72,108,800,500,2
2025-11-16,Sunday,Monitor,Electronics,Hyderabad,Prime Supply Co,False,31,173,12000,9000,5
2025-11-16,Sunday,Printer,Office,Delhi,Rapid Logistics,False,12,790,18000,14500,8
2025-11-16,Sunday,Headphones,Accessories,Chennai,TechSource Pvt Ltd,False,126,595,3000,2200,4
2025-11-16,Sunday,Router,Networking,Delhi,Smart Distribution,False,55,273,4500,3200,4
2025-11-16,Sunday,Webcam,Accessories,Mumbai,Smart Distribution,False,28,234,2500,1800,3
2025-11-17,Monday,Laptop,Electronics,Chennai,Smart Distribution,False,26,84,65000,52000,7
2025-11-17,Monday,Smartphone,Electronics,Delhi,Prime Supply Co,False,66,309,35000,28000,5
2025-11-17,Monday,Tablet,Electronics,Hyderabad,Prime Supply Co,True,40,286,25000,20000,6
2025-11-17,Monday,Keyboard,Accessories,Delhi,Global Electronics,False,34,335,1500,1000,3
2025-11-17,Monday,Mouse,Accessories,Mumbai,Global Electronics,False,66,257,800,500,2
2025-11-17,Monday,Monitor,Electronics,Mumbai,Prime Supply Co,False,19,118,12000,9000,5
2025-11-17,Monday,Printer,Office,Delhi,Rapid Logistics,False,19,227,18000,14500,8
2025-11-17,Monday,Headphones,Accessories,Mumbai,Smart Distribution,False,44,714,3000,2200,4
2025-11-17,Monday,Router,Networking,Delhi,Smart Distribution,False,29,91,4500,3200,4
2025-11-17,Monday,Webcam,Accessories,Delhi,Prime Supply Co,False,44,153,2500,1800,3
2025-11-18,Tuesday,Laptop,Electronics,Hyderabad,Rapid Logistics,False,23,65,65000,52000,7
2025-11-18,Tuesday,Smartphone,Electronics,Chennai,TechSource Pvt Ltd,False,69,184,35000,28000,5
2025-11-18,Tuesday,Tablet,Electronics,Mumbai,Prime Supply Co,False,22,39,25000,20000,6
2025-11-18,Tuesday,Keyboard,Accessories,Chennai,Global Electronics,False,26,311,1500,1000,3
2025-11-18,Tuesday,Mouse,Accessories,Mumbai,TechSource Pvt Ltd,False,66,97,800,500,2
2025-11-18,Tuesday,Monitor,Electronics,Bengaluru,Prime Supply Co,False,23,109,12000,9000,5
2025-11-18,Tuesday,Printer,Office,Bengaluru,Smart Distribution,True,7,204,18000,14500,8
2025-11-18,Tuesday,Headphones,Accessories,Bengaluru,TechSource Pvt Ltd,False,51,205,3000,2200,4
2025-11-18,Tuesday,Router,Networking,Mumbai,Rapid Logistics,False,26,73,4500,3200,4
2025-11-18,Tuesday,Webcam,Accessories,Bengaluru,Prime Supply Co,False,25,293,2500,1800,3
2025-11-19,Wednesday,Laptop,Electronics,Chennai,Prime Supply Co,False,33,627,65000,52000,7
2025-11-19,Wednesday,Smartphone,Electronics,Mumbai,Smart Distribution,False,92,337,35000,28000,5
2025-11-19,Wednesday,Tablet,Electronics,Chennai,Prime Supply Co,True,48,59,25000,20000,6
2025-11-19,Wednesday,Keyboard,Accessories,Chennai,Smart Distribution,False,49,324,1500,1000,3
2025-11-19,Wednesday,Mouse,Accessories,Hyderabad,TechSource Pvt Ltd,True,130,28,800,500,2
2025-11-19,Wednesday,Monitor,Electronics,Hyderabad,Smart Distribution,False,40,159,12000,9000,5
2025-11-19,Wednesday,Printer,Office,Chennai,TechSource Pvt Ltd,False,11,321,18000,14500,8
2025-11-19,Wednesday,Headphones,Accessories,Bengaluru,Smart Distribution,True,115,213,3000,2200,4
2025-11-19,Wednesday,Router,Networking,Hyderabad,Prime Supply Co,False,14,193,4500,3200,4
2025-11-19,Wednesday,Webcam,Accessories,Bengaluru,Prime Supply Co,False,30,221,2500,1800,3
2025-11-20,Thursday,Laptop,Electronics,Chennai,Global Electronics,True,24,582,65000,52000,7
2025-11-20,Thursday,Smartphone,Electronics,Bengaluru,TechSource Pvt Ltd,False,29,157,35000,28000,5
2025-11-20,Thursday,Tablet,Electronics,Bengaluru,Global Electronics,False,29,235,25000,20000,6
2025-11-20,Thursday,Keyboard,Accessories,Hyderabad,Prime Supply Co,False,58,294,1500,1000,3
2025-11-20,Thursday,Mouse,Accessories,Bengaluru,Global Electronics,False,128,237,800,500,2
2025-11-20,Thursday,Monitor,Electronics,Bengaluru,Rapid Logistics,False,19,40,12000,9000,5
2025-11-20,Thursday,Printer,Office,Hyderabad,Rapid Logistics,False,1,307,18000,14500,8
2025-11-20,Thursday,Headphones,Accessories,Hyderabad,Global Electronics,False,108,96,3000,2200,4
2025-11-20,Thursday,Router,Networking,Bengaluru,TechSource Pvt Ltd,False,39,29,4500,3200,4
2025-11-20,Thursday,Webcam,Accessories,Mumbai,Rapid Logistics,False,39,244,2500,1800,3
2025-11-21,Friday,Laptop,Electronics,Mumbai,Rapid Logistics,False,25,218,65000,52000,7
2025-11-21,Friday,Smartphone,Electronics,Delhi,Global Electronics,False,57,203,35000,28000,5
2025-11-21,Friday,Tablet,Electronics,Chennai,TechSource Pvt Ltd,True,49,212,25000,20000,6
2025-11-21,Friday,Keyboard,Accessories,Bengaluru,Smart Distribution,False,58,290,1500,1000,3
2025-11-21,Friday,Mouse,Accessories,Mumbai,Global Electronics,True,73,272,800,500,2
2025-11-21,Friday,Monitor,Electronics,Mumbai,Global Electronics,False,34,574,12000,9000,5
2025-11-21,Friday,Printer,Office,Chennai,Rapid Logistics,False,8,58,18000,14500,8
2025-11-21,Friday,Headphones,Accessories,Delhi,TechSource Pvt Ltd,False,57,163,3000,2200,4
2025-11-21,Friday,Router,Networking,Bengaluru,Prime Supply Co,False,47,292,4500,3200,4
2025-11-21,Friday,Webcam,Accessories,Mumbai,Global Electronics,False,31,202,2500,1800,3
2025-11-22,Saturday,Laptop,Electronics,Delhi,Smart Distribution,True,19,326,65000,52000,7
2025-11-22,Saturday,Smartphone,Electronics,Bengaluru,Global Electronics,False,56,809,35000,28000,5
2025-11-22,Saturday,Tablet,Electronics,Chennai,Prime Supply Co,False,53,247,25000,20000,6
2025-11-22,Saturday,Keyboard,Accessories,Chennai,Rapid Logistics,False,30,340,1500,1000,3
2025-11-22,Saturday,Mouse,Accessories,Bengaluru,Smart Distribution,False,63,284,800,500,2
2025-11-22,Saturday,Monitor,Electronics,Bengaluru,Prime Supply Co,False,40,348,12000,9000,5
2025-11-22,Saturday,Printer,Office,Bengaluru,Prime Supply Co,True,21,303,18000,14500,8
2025-11-22,Saturday,Headphones,Accessories,Mumbai,Rapid Logistics,True,68,305,3000,2200,4
2025-11-22,Saturday,Router,Networking,Hyderabad,Rapid Logistics,False,25,185,4500,3200,4
2025-11-22,Saturday,Webcam,Accessories,Hyderabad,Global Electronics,False,41,187,2500,1800,3
2025-11-23,Sunday,Laptop,Electronics,Mumbai,Rapid Logistics,False,29,179,65000,52000,7
2025-11-23,Sunday,Smartphone,Electronics,Bengaluru,Smart Distribution,False,108,326,35000,28000,5
2025-11-23,Sunday,Tablet,Electronics,Chennai,Global Electronics,False,30,531,25000,20000,6
2025-11-23,Sunday,Keyboard,Accessories,Bengaluru,Prime Supply Co,True,36,270,1500,1000,3
2025-11-23,Sunday,Mouse,Accessories,Bengaluru,Global Electronics,False,83,288,800,500,2
2025-11-23,Sunday,Monitor,Electronics,Delhi,Rapid Logistics,False,28,239,12000,9000,5
2025-11-23,Sunday,Printer,Office,Mumbai,Rapid Logistics,False,13,264,18000,14500,8
2025-11-23,Sunday,Headphones,Accessories,Delhi,Prime Supply Co,False,88,272,3000,2200,4
2025-11-23,Sunday,Router,Networking,Chennai,Rapid Logistics,False,66,214,4500,3200,4
2025-11-23,Sunday,Webcam,Accessories,Mumbai,Global Electronics,False,22,821,2500,1800,3
2025-11-24,Monday,Laptop,Electronics,Bengaluru,Smart Distribution,True,12,699,65000,52000,7
2025-11-24,Monday,Smartphone,Electronics,Mumbai,Rapid Logistics,False,93,342,35000,28000,5
2025-11-24,Monday,Tablet,Electronics,Chennai,Smart Distribution,False,46,234,25000,20000,6
2025-11-24,Monday,Keyboard,Accessories,Bengaluru,Global Electronics,False,45,331,1500,1000,3
2025-11-24,Monday,Mouse,Accessories,Delhi,Global Electronics,False,75,792,800,500,2
2025-11-24,Monday,Monitor,Electronics,Hyderabad,Global Electronics,False,11,179,12000,9000,5
2025-11-24,Monday,Printer,Office,Hyderabad,TechSource Pvt Ltd,False,14,304,18000,14500,8
2025-11-24,Monday,Headphones,Accessories,Delhi,Smart Distribution,False,98,776,3000,2200,4
2025-11-24,Monday,Router,Networking,Chennai,Global Electronics,False,52,288,4500,3200,4
2025-11-24,Monday,Webcam,Accessories,Delhi,Prime Supply Co,False,41,215,2500,1800,3
2025-11-25,Tuesday,Laptop,Electronics,Chennai,Global Electronics,False,25,318,65000,52000,7
2025-11-25,Tuesday,Smartphone,Electronics,Chennai,Smart Distribution,False,69,313,35000,28000,5
2025-11-25,Tuesday,Tablet,Electronics,Bengaluru,Smart Distribution,False,43,711,25000,20000,6
2025-11-25,Tuesday,Keyboard,Accessories,Hyderabad,Prime Supply Co,True,35,341,1500,1000,3
2025-11-25,Tuesday,Mouse,Accessories,Bengaluru,Global Electronics,False,68,221,800,500,2
2025-11-25,Tuesday,Monitor,Electronics,Bengaluru,Prime Supply Co,False,38,550,12000,9000,5
2025-11-25,Tuesday,Printer,Office,Hyderabad,Global Electronics,False,15,221,18000,14500,8
2025-11-25,Tuesday,Headphones,Accessories,Hyderabad,Smart Distribution,True,98,685,3000,2200,4
2025-11-25,Tuesday,Router,Networking,Delhi,Rapid Logistics,True,32,325,4500,3200,4
2025-11-25,Tuesday,Webcam,Accessories,Hyderabad,Rapid Logistics,False,26,257,2500,1800,3
2025-11-26,Wednesday,Laptop,Electronics,Chennai,TechSource Pvt Ltd,False,27,772,65000,52000,7
2025-11-26,Wednesday,Smartphone,Electronics,Mumbai,Prime Supply Co,False,32,194,35000,28000,5
2025-11-26,Wednesday,Tablet,Electronics,Chennai,Smart Distribution,False,21,246,25000,20000,6
2025-11-26,Wednesday,Keyboard,Accessories,Chennai,Prime Supply Co,False,20,880,1500,1000,3
2025-11-26,Wednesday,Mouse,Accessories,Delhi,Global Electronics,False,118,65,800,500,2
2025-11-26,Wednesday,Monitor,Electronics,Mumbai,Smart Distribution,False,28,891,12000,9000,5
2025-11-26,Wednesday,Printer,Office,Mumbai,Prime Supply Co,False,12,276,18000,14500,8
2025-11-26,Wednesday,Headphones,Accessories,Chennai,Smart Distribution,True,50,349,3000,2200,4
2025-11-26,Wednesday,Router,Networking,Chennai,Prime Supply Co,False,19,304,4500,3200,4
2025-11-26,Wednesday,Webcam,Accessories,Delhi,Smart Distribution,True,52,185,2500,1800,3
2025-11-27,Thursday,Laptop,Electronics,Bengaluru,Rapid Logistics,False,13,41,65000,52000,7
2025-11-27,Thursday,Smartphone,Electronics,Chennai,Global Electronics,False,46,796,35000,28000,5
2025-11-27,Thursday,Tablet,Electronics,Delhi,TechSource Pvt Ltd,False,41,91,25000,20000,6
2025-11-27,Thursday,Keyboard,Accessories,Chennai,Global Electronics,True,26,308,1500,1000,3
2025-11-27,Thursday,Mouse,Accessories,Mumbai,Rapid Logistics,False,113,185,800,500,2
2025-11-27,Thursday,Monitor,Electronics,Hyderabad,Rapid Logistics,False,15,161,12000,9000,5
2025-11-27,Thursday,Printer,Office,Chennai,Global Electronics,False,13,274,18000,14500,8
2025-11-27,Thursday,Headphones,Accessories,Chennai,Smart Distribution,False,36,303,3000,2200,4
2025-11-27,Thursday,Router,Networking,Bengaluru,Prime Supply Co,False,44,321,4500,3200,4
2025-11-27,Thursday,Webcam,Accessories,Hyderabad,Rapid Logistics,False,52,301,2500,1800,3
2025-11-28,Friday,Laptop,Electronics,Hyderabad,Global Electronics,True,34,186,65000,52000,7
2025-11-28,Friday,Smartphone,Electronics,Bengaluru,Rapid Logistics,False,68,529,35000,28000,5
2025-11-28,Friday,Tablet,Electronics,Hyderabad,Global Electronics,False,29,252,25000,20000,6
2025-11-28,Friday,Keyboard,Accessories,Bengaluru,Smart Distribution,False,55,279,1500,1000,3
2025-11-28,Friday,Mouse,Accessories,Bengaluru,TechSource Pvt Ltd,False,70,260,800,500,2
2025-11-28,Friday,Monitor,Electronics,Bengaluru,Global Electronics,False,7,153,12000,9000,5
2025-11-28,Friday,Printer,Office,Chennai,Smart Distribution,False,4,316,18000,14500,8
2025-11-28,Friday,Headphones,Accessories,Mumbai,Smart Distribution,False,84,342,3000,2200,4
2025-11-28,Friday,Router,Networking,Bengaluru,Prime Supply Co,False,17,218,4500,3200,4
2025-11-28,Friday,Webcam,Accessories,Chennai,Global Electronics,False,31,264,2500,1800,3
2025-11-29,Saturday,Laptop,Electronics,Chennai,Prime Supply Co,False,26,161,65000,52000,7
2025-11-29,Saturday,Smartphone,Electronics,Bengaluru,Rapid Logistics,False,53,324,35000,28000,5
2025-11-29,Saturday,Tablet,Electronics,Bengaluru,Rapid Logistics,False,51,103,25000,20000,6
2025-11-29,Saturday,Keyboard,Accessories,Hyderabad,Global Electronics,False,43,162,1500,1000,3
2025-11-29,Saturday,Mouse,Accessories,Bengaluru,TechSource Pvt Ltd,False,102,283,800,500,2
2025-11-29,Saturday,Monitor,Electronics,Hyderabad,Smart Distribution,False,17,163,12000,9000,5
2025-11-29,Saturday,Printer,Office,Hyderabad,Rapid Logistics,False,13,52,18000,14500,8
2025-11-29,Saturday,Headphones,Accessories,Delhi,Prime Supply Co,False,118,750,3000,2200,4
2025-11-29,Saturday,Router,Networking,Hyderabad,Prime Supply Co,False,62,177,4500,3200,4
2025-11-29,Saturday,Webcam,Accessories,Bengaluru,Smart Distribution,False,49,252,2500,1800,3
2025-11-30,Sunday,Laptop,Electronics,Hyderabad,Prime Supply Co,False,26,236,65000,52000,7
2025-11-30,Sunday,Smartphone,Electronics,Delhi,Global Electronics,False,75,335,35000,28000,5
2025-11-30,Sunday,Tablet,Electronics,Bengaluru,TechSource Pvt Ltd,True,53,184,25000,20000,6
2025-11-30,Sunday,Keyboard,Accessories,Delhi,Rapid Logistics,False,80,219,1500,1000,3
2025-11-30,Sunday,Mouse,Accessories,Delhi,Prime Supply Co,False,130,334,800,500,2
2025-11-30,Sunday,Monitor,Electronics,Bengaluru,Rapid Logistics,False,35,153,12000,9000,5
2025-11-30,Sunday,Printer,Office,Bengaluru,Rapid Logistics,False,15,250,18000,14500,8
2025-11-30,Sunday,Headphones,Accessories,Chennai,Smart Distribution,False,112,176,3000,2200,4
2025-11-30,Sunday,Router,Networking,Chennai,Smart Distribution,False,45,248,4500,3200,4
